"state","year","county","diocese","party","candidatevotes","totalvotes"
"TEXAS","2012","FISHER","Lubbock","REPUBLICAN","1094","1629"
"TEXAS","2012","FISHER","Lubbock","DEMOCRAT","512","1629"
"TEXAS","2016","FISHER","Lubbock","REPUBLICAN","1265","1729"
"TEXAS","2016","FISHER","Lubbock","DEMOCRAT","403","1729"
"TEXAS","2016","FLOYD","Lubbock","REPUBLICAN","1474","1959"
"TEXAS","2016","FLOYD","Lubbock","DEMOCRAT","435","1959"
"TEXAS","2012","FLOYD","Lubbock","DEMOCRAT","551","2085"
"TEXAS","2012","FLOYD","Lubbock","REPUBLICAN","1523","2085"
"TEXAS","2008","FLOYD","Lubbock","REPUBLICAN","1784","2521"
"TEXAS","2008","FLOYD","Lubbock","DEMOCRAT","730","2521"
"TEXAS","2020","FLOYD","Lubbock","REPUBLICAN","1584","2039"
"TEXAS","2020","FLOYD","Lubbock","DEMOCRAT","438","2039"
"TEXAS","2004","FLOYD","Lubbock","REPUBLICAN","2032","2584"
"TEXAS","2004","FLOYD","Lubbock","DEMOCRAT","545","2584"
"TEXAS","2000","FLOYD","Lubbock","REPUBLICAN","1830","2420"
"TEXAS","2000","FLOYD","Lubbock","DEMOCRAT","580","2420"
"TEXAS","2000","GAINES","Lubbock","DEMOCRAT","723","3459"
"TEXAS","2000","GAINES","Lubbock","REPUBLICAN","2691","3459"
"TEXAS","2004","GAINES","Lubbock","REPUBLICAN","3540","4164"
"TEXAS","2004","GAINES","Lubbock","DEMOCRAT","608","4164"
"TEXAS","2008","GAINES","Lubbock","DEMOCRAT","650","4067"
"TEXAS","2008","GAINES","Lubbock","REPUBLICAN","3385","4067"
"TEXAS","2012","GAINES","Lubbock","DEMOCRAT","535","4066"
"TEXAS","2012","GAINES","Lubbock","REPUBLICAN","3484","4066"
"TEXAS","2016","GAINES","Lubbock","DEMOCRAT","597","4620"
"TEXAS","2016","GAINES","Lubbock","REPUBLICAN","3907","4620"
"TEXAS","2020","GAINES","Lubbock","REPUBLICAN","5355","5996"
"TEXAS","2020","GAINES","Lubbock","DEMOCRAT","576","5996"
"TEXAS","2020","GARZA","Lubbock","DEMOCRAT","231","1653"
"TEXAS","2020","GARZA","Lubbock","REPUBLICAN","1413","1653"
"TEXAS","2004","GARZA","Lubbock","DEMOCRAT","326","1812"
"TEXAS","2004","GARZA","Lubbock","REPUBLICAN","1480","1812"
"TEXAS","2000","GARZA","Lubbock","REPUBLICAN","1302","1770"
"TEXAS","2000","GARZA","Lubbock","DEMOCRAT","454","1770"
"TEXAS","2016","GARZA","Lubbock","REPUBLICAN","1225","1484"
"TEXAS","2016","GARZA","Lubbock","DEMOCRAT","230","1484"
"TEXAS","2012","GARZA","Lubbock","REPUBLICAN","1263","1560"
"TEXAS","2012","GARZA","Lubbock","DEMOCRAT","279","1560"
"TEXAS","2008","GARZA","Lubbock","REPUBLICAN","1356","1750"
"TEXAS","2008","GARZA","Lubbock","DEMOCRAT","375","1750"
"TEXAS","2008","HALE","Lubbock","REPUBLICAN","7171","9943"
"TEXAS","2008","HALE","Lubbock","DEMOCRAT","2708","9943"
"TEXAS","2012","HALE","Lubbock","DEMOCRAT","2243","8854"
"TEXAS","2012","HALE","Lubbock","REPUBLICAN","6490","8854"
"TEXAS","2016","HALE","Lubbock","REPUBLICAN","6366","8858"
"TEXAS","2016","HALE","Lubbock","DEMOCRAT","2101","8858"
"TEXAS","2020","HALE","Lubbock","REPUBLICAN","7177","9586"
"TEXAS","2020","HALE","Lubbock","DEMOCRAT","2279","9586"
"TEXAS","2000","HALE","Lubbock","DEMOCRAT","2158","9110"
"TEXAS","2000","HALE","Lubbock","REPUBLICAN","6868","9110"
"TEXAS","2004","HALE","Lubbock","REPUBLICAN","8025","10154"
"TEXAS","2004","HALE","Lubbock","DEMOCRAT","2078","10154"
"TEXAS","2004","HASKELL","Lubbock","REPUBLICAN","1539","2416"
"TEXAS","2004","HASKELL","Lubbock","DEMOCRAT","867","2416"
"TEXAS","2000","HASKELL","Lubbock","REPUBLICAN","1488","2927"
"TEXAS","2000","HASKELL","Lubbock","DEMOCRAT","1401","2927"
"TEXAS","2016","HASKELL","Lubbock","DEMOCRAT","314","1770"
"TEXAS","2016","HASKELL","Lubbock","REPUBLICAN","1403","1770"
"TEXAS","2012","HASKELL","Lubbock","DEMOCRAT","553","2013"
"TEXAS","2012","HASKELL","Lubbock","REPUBLICAN","1424","2013"
"TEXAS","2008","HASKELL","Lubbock","DEMOCRAT","699","2116"
"TEXAS","2008","HASKELL","Lubbock","REPUBLICAN","1388","2116"
"TEXAS","2020","HASKELL","Lubbock","REPUBLICAN","1840","2214"
"TEXAS","2020","HASKELL","Lubbock","DEMOCRAT","353","2214"
"TEXAS","2020","HOCKLEY","Lubbock","REPUBLICAN","6536","8100"
"TEXAS","2020","HOCKLEY","Lubbock","DEMOCRAT","1482","8100"
"TEXAS","2000","HOCKLEY","Lubbock","REPUBLICAN","5250","6745"
"TEXAS","2000","HOCKLEY","Lubbock","DEMOCRAT","1419","6745"
"TEXAS","2004","HOCKLEY","Lubbock","REPUBLICAN","6160","7577"
"TEXAS","2004","HOCKLEY","Lubbock","DEMOCRAT","1385","7577"
"TEXAS","2008","HOCKLEY","Lubbock","DEMOCRAT","1797","7645"
"TEXAS","2008","HOCKLEY","Lubbock","REPUBLICAN","5795","7645"
"TEXAS","2012","HOCKLEY","Lubbock","DEMOCRAT","1486","7134"
"TEXAS","2012","HOCKLEY","Lubbock","REPUBLICAN","5546","7134"
"TEXAS","2016","HOCKLEY","Lubbock","DEMOCRAT","1260","7311"
"TEXAS","2016","HOCKLEY","Lubbock","REPUBLICAN","5809","7311"
"TEXAS","2016","JONES","Lubbock","DEMOCRAT","936","5960"
"TEXAS","2016","JONES","Lubbock","REPUBLICAN","4819","5960"
"TEXAS","2012","JONES","Lubbock","DEMOCRAT","1226","5567"
"TEXAS","2012","JONES","Lubbock","REPUBLICAN","4262","5567"
"TEXAS","2008","JONES","Lubbock","REPUBLICAN","4203","5808"
"TEXAS","2008","JONES","Lubbock","DEMOCRAT","1528","5808"
"TEXAS","2020","JONES","Lubbock","DEMOCRAT","999","6741"
"TEXAS","2020","JONES","Lubbock","REPUBLICAN","5660","6741"
"TEXAS","2004","JONES","Lubbock","REPUBLICAN","4254","5931"
"TEXAS","2004","JONES","Lubbock","DEMOCRAT","1658","5931"
"TEXAS","2000","JONES","Lubbock","DEMOCRAT","1899","6048"
"TEXAS","2000","JONES","Lubbock","REPUBLICAN","4080","6048"
"TEXAS","2000","KENT","Lubbock","DEMOCRAT","185","536"
"TEXAS","2000","KENT","Lubbock","REPUBLICAN","346","536"
"TEXAS","2004","KENT","Lubbock","REPUBLICAN","382","522"
"TEXAS","2004","KENT","Lubbock","DEMOCRAT","138","522"
"TEXAS","2008","KENT","Lubbock","DEMOCRAT","99","448"
"TEXAS","2008","KENT","Lubbock","REPUBLICAN","342","448"
"TEXAS","2012","KENT","Lubbock","DEMOCRAT","66","405"
"TEXAS","2012","KENT","Lubbock","REPUBLICAN","335","405"
"TEXAS","2016","KENT","Lubbock","REPUBLICAN","360","434"
"TEXAS","2016","KENT","Lubbock","DEMOCRAT","59","434"
"TEXAS","2020","KENT","Lubbock","DEMOCRAT","47","462"
"TEXAS","2020","KENT","Lubbock","REPUBLICAN","411","462"
"TEXAS","2020","KING","Lubbock","DEMOCRAT","8","159"
"TEXAS","2020","KING","Lubbock","REPUBLICAN","151","159"
"TEXAS","2004","KING","Lubbock","REPUBLICAN","137","156"
"TEXAS","2004","KING","Lubbock","DEMOCRAT","18","156"
"TEXAS","2000","KING","Lubbock","DEMOCRAT","14","137"
"TEXAS","2000","KING","Lubbock","REPUBLICAN","120","137"
"TEXAS","2016","KING","Lubbock","DEMOCRAT","5","159"
"TEXAS","2016","KING","Lubbock","REPUBLICAN","149","159"
"TEXAS","2012","KING","Lubbock","REPUBLICAN","139","145"
"TEXAS","2012","KING","Lubbock","DEMOCRAT","5","145"
"TEXAS","2008","KING","Lubbock","DEMOCRAT","8","163"
"TEXAS","2008","KING","Lubbock","REPUBLICAN","151","163"
"TEXAS","2008","LAMB","Lubbock","REPUBLICAN","3344","4525"
"TEXAS","2008","LAMB","Lubbock","DEMOCRAT","1156","4525"
"TEXAS","2012","LAMB","Lubbock","DEMOCRAT","998","4091"
"TEXAS","2012","LAMB","Lubbock","REPUBLICAN","3058","4091"
"TEXAS","2016","LAMB","Lubbock","DEMOCRAT","771","3995"
"TEXAS","2016","LAMB","Lubbock","REPUBLICAN","3111","3995"
"TEXAS","2020","LAMB","Lubbock","REPUBLICAN","3521","4410"
"TEXAS","2020","LAMB","Lubbock","DEMOCRAT","840","4410"
"TEXAS","2000","LAMB","Lubbock","REPUBLICAN","3451","4598"
"TEXAS","2000","LAMB","Lubbock","DEMOCRAT","1114","4598"
"TEXAS","2004","LAMB","Lubbock","REPUBLICAN","3410","4271"
"TEXAS","2004","LAMB","Lubbock","DEMOCRAT","857","4271"
"TEXAS","2004","LUBBOCK","Lubbock","REPUBLICAN","70135","93151"
"TEXAS","2004","LUBBOCK","Lubbock","DEMOCRAT","22472","93151"
"TEXAS","2000","LUBBOCK","Lubbock","DEMOCRAT","18469","76008"
"TEXAS","2000","LUBBOCK","Lubbock","REPUBLICAN","56054","76008"
"TEXAS","2016","LUBBOCK","Lubbock","REPUBLICAN","65651","99013"
"TEXAS","2016","LUBBOCK","Lubbock","DEMOCRAT","28023","99013"
"TEXAS","2012","LUBBOCK","Lubbock","DEMOCRAT","26271","91184"
"TEXAS","2012","LUBBOCK","Lubbock","REPUBLICAN","63469","91184"
"TEXAS","2008","LUBBOCK","Lubbock","REPUBLICAN","66304","97534"
"TEXAS","2008","LUBBOCK","Lubbock","DEMOCRAT","30486","97534"
"TEXAS","2020","LUBBOCK","Lubbock","DEMOCRAT","40017","120817"
"TEXAS","2020","LUBBOCK","Lubbock","REPUBLICAN","78861","120817"
"TEXAS","2020","LYNN","Lubbock","DEMOCRAT","428","2293"
"TEXAS","2020","LYNN","Lubbock","REPUBLICAN","1853","2293"
"TEXAS","2000","LYNN","Lubbock","DEMOCRAT","562","2084"
"TEXAS","2000","LYNN","Lubbock","REPUBLICAN","1507","2084"
"TEXAS","2004","LYNN","Lubbock","REPUBLICAN","1776","2271"
"TEXAS","2004","LYNN","Lubbock","DEMOCRAT","490","2271"
"TEXAS","2008","LYNN","Lubbock","REPUBLICAN","1473","2116"
"TEXAS","2008","LYNN","Lubbock","DEMOCRAT","627","2116"
"TEXAS","2012","LYNN","Lubbock","REPUBLICAN","1439","1959"
"TEXAS","2012","LYNN","Lubbock","DEMOCRAT","506","1959"
"TEXAS","2016","LYNN","Lubbock","REPUBLICAN","1546","2009"
"TEXAS","2016","LYNN","Lubbock","DEMOCRAT","403","2009"
"TEXAS","2016","MOTLEY","Lubbock","DEMOCRAT","40","615"
"TEXAS","2016","MOTLEY","Lubbock","REPUBLICAN","566","615"
"TEXAS","2012","MOTLEY","Lubbock","REPUBLICAN","538","600"
"TEXAS","2012","MOTLEY","Lubbock","DEMOCRAT","55","600"
"TEXAS","2008","MOTLEY","Lubbock","REPUBLICAN","522","594"
"TEXAS","2008","MOTLEY","Lubbock","DEMOCRAT","67","594"
"TEXAS","2020","MOTLEY","Lubbock","DEMOCRAT","46","652"
"TEXAS","2020","MOTLEY","Lubbock","REPUBLICAN","604","652"
"TEXAS","2004","MOTLEY","Lubbock","REPUBLICAN","564","684"
"TEXAS","2004","MOTLEY","Lubbock","DEMOCRAT","113","684"
"TEXAS","2000","MOTLEY","Lubbock","REPUBLICAN","514","642"
"TEXAS","2000","MOTLEY","Lubbock","DEMOCRAT","118","642"
"TEXAS","2000","SCURRY","Lubbock","DEMOCRAT","1193","5326"
"TEXAS","2000","SCURRY","Lubbock","REPUBLICAN","4060","5326"
"TEXAS","2004","SCURRY","Lubbock","DEMOCRAT","981","5572"
"TEXAS","2004","SCURRY","Lubbock","REPUBLICAN","4576","5572"
"TEXAS","2012","SCURRY","Lubbock","DEMOCRAT","838","5027"
"TEXAS","2012","SCURRY","Lubbock","REPUBLICAN","4124","5027"
"TEXAS","2008","SCURRY","Lubbock","REPUBLICAN","4414","5569"
"TEXAS","2008","SCURRY","Lubbock","DEMOCRAT","1088","5569"
"TEXAS","2016","SCURRY","Lubbock","DEMOCRAT","733","5289"
"TEXAS","2016","SCURRY","Lubbock","REPUBLICAN","4410","5289"
"TEXAS","2020","SCURRY","Lubbock","REPUBLICAN","4983","5870"
"TEXAS","2020","SCURRY","Lubbock","DEMOCRAT","818","5870"
"TEXAS","2020","STONEWALL","Lubbock","DEMOCRAT","116","736"
"TEXAS","2020","STONEWALL","Lubbock","REPUBLICAN","615","736"
"TEXAS","2004","STONEWALL","Lubbock","REPUBLICAN","499","752"
"TEXAS","2004","STONEWALL","Lubbock","DEMOCRAT","250","752"
"TEXAS","2000","STONEWALL","Lubbock","DEMOCRAT","294","799"
"TEXAS","2000","STONEWALL","Lubbock","REPUBLICAN","496","799"
"TEXAS","2016","STONEWALL","Lubbock","DEMOCRAT","135","701"
"TEXAS","2016","STONEWALL","Lubbock","REPUBLICAN","555","701"
"TEXAS","2008","STONEWALL","Lubbock","REPUBLICAN","524","735"
"TEXAS","2008","STONEWALL","Lubbock","DEMOCRAT","206","735"
"TEXAS","2012","STONEWALL","Lubbock","DEMOCRAT","160","675"
"TEXAS","2012","STONEWALL","Lubbock","REPUBLICAN","507","675"
"TEXAS","2012","TERRY","Lubbock","REPUBLICAN","2602","3709"
"TEXAS","2012","TERRY","Lubbock","DEMOCRAT","1059","3709"
"TEXAS","2008","TERRY","Lubbock","REPUBLICAN","2879","4280"
"TEXAS","2008","TERRY","Lubbock","DEMOCRAT","1379","4280"
"TEXAS","2016","TERRY","Lubbock","DEMOCRAT","753","3355"
"TEXAS","2016","TERRY","Lubbock","REPUBLICAN","2459","3355"
"TEXAS","2020","TERRY","Lubbock","DEMOCRAT","757","3612"
"TEXAS","2020","TERRY","Lubbock","REPUBLICAN","2812","3612"
"TEXAS","2000","TERRY","Lubbock","DEMOCRAT","1108","4054"
"TEXAS","2000","TERRY","Lubbock","REPUBLICAN","2910","4054"
"TEXAS","2004","TERRY","Lubbock","REPUBLICAN","3166","3970"
"TEXAS","2004","TERRY","Lubbock","DEMOCRAT","794","3970"
"TEXAS","2004","YOAKUM","Lubbock","DEMOCRAT","376","2613"
"TEXAS","2004","YOAKUM","Lubbock","REPUBLICAN","2228","2613"
"TEXAS","2000","YOAKUM","Lubbock","DEMOCRAT","531","2465"
"TEXAS","2000","YOAKUM","Lubbock","REPUBLICAN","1911","2465"
"TEXAS","2016","YOAKUM","Lubbock","REPUBLICAN","1797","2303"
"TEXAS","2016","YOAKUM","Lubbock","DEMOCRAT","426","2303"
"TEXAS","2008","YOAKUM","Lubbock","REPUBLICAN","1989","2458"
"TEXAS","2008","YOAKUM","Lubbock","DEMOCRAT","450","2458"
"TEXAS","2012","YOAKUM","Lubbock","DEMOCRAT","409","2128"
"TEXAS","2012","YOAKUM","Lubbock","REPUBLICAN","1698","2128"
"TEXAS","2020","YOAKUM","Lubbock","DEMOCRAT","420","2631"
"TEXAS","2020","YOAKUM","Lubbock","REPUBLICAN","2174","2631"
"WISCONSIN","2020","COLUMBIA","Madison","DEMOCRAT","16410","33869"
"WISCONSIN","2020","COLUMBIA","Madison","REPUBLICAN","16927","33869"
"WISCONSIN","2000","COLUMBIA","Madison","DEMOCRAT","12636","25587"
"WISCONSIN","2000","COLUMBIA","Madison","REPUBLICAN","11987","25587"
"WISCONSIN","2004","COLUMBIA","Madison","REPUBLICAN","14956","29555"
"WISCONSIN","2004","COLUMBIA","Madison","DEMOCRAT","14300","29555"
"WISCONSIN","2012","COLUMBIA","Madison","DEMOCRAT","17175","30546"
"WISCONSIN","2012","COLUMBIA","Madison","REPUBLICAN","13026","30546"
"WISCONSIN","2008","COLUMBIA","Madison","DEMOCRAT","16661","29272"
"WISCONSIN","2008","COLUMBIA","Madison","REPUBLICAN","12193","29272"
"WISCONSIN","2016","COLUMBIA","Madison","REPUBLICAN","14160","29771"
"WISCONSIN","2016","COLUMBIA","Madison","DEMOCRAT","13526","29771"
"WISCONSIN","2016","DANE","Madison","REPUBLICAN","71279","310017"
"WISCONSIN","2016","DANE","Madison","DEMOCRAT","217526","310017"
"WISCONSIN","2008","DANE","Madison","DEMOCRAT","205984","282939"
"WISCONSIN","2008","DANE","Madison","REPUBLICAN","73065","282939"
"WISCONSIN","2012","DANE","Madison","REPUBLICAN","83644","304181"
"WISCONSIN","2012","DANE","Madison","DEMOCRAT","216071","304181"
"WISCONSIN","2020","DANE","Madison","REPUBLICAN","78800","344791"
"WISCONSIN","2020","DANE","Madison","DEMOCRAT","260185","344791"
"WISCONSIN","2004","DANE","Madison","REPUBLICAN","90369","274249"
"WISCONSIN","2004","DANE","Madison","DEMOCRAT","181052","274249"
"WISCONSIN","2000","DANE","Madison","DEMOCRAT","142317","232739"
"WISCONSIN","2000","DANE","Madison","REPUBLICAN","75790","232739"
"WISCONSIN","2000","GRANT","Madison","REPUBLICAN","10240","21956"
"WISCONSIN","2000","GRANT","Madison","DEMOCRAT","10691","21956"
"WISCONSIN","2004","GRANT","Madison","DEMOCRAT","12864","25264"
"WISCONSIN","2004","GRANT","Madison","REPUBLICAN","12208","25264"
"WISCONSIN","2012","GRANT","Madison","DEMOCRAT","13594","24248"
"WISCONSIN","2012","GRANT","Madison","REPUBLICAN","10255","24248"
"WISCONSIN","2008","GRANT","Madison","REPUBLICAN","9068","24320"
"WISCONSIN","2008","GRANT","Madison","DEMOCRAT","14875","24320"
"WISCONSIN","2016","GRANT","Madison","DEMOCRAT","10046","24321"
"WISCONSIN","2016","GRANT","Madison","REPUBLICAN","12349","24321"
"WISCONSIN","2020","GRANT","Madison","REPUBLICAN","14142","25608"
"WISCONSIN","2020","GRANT","Madison","DEMOCRAT","10998","25608"
"WISCONSIN","2020","GREEN","Madison","REPUBLICAN","10169","21406"
"WISCONSIN","2020","GREEN","Madison","DEMOCRAT","10851","21406"
"WISCONSIN","2004","GREEN","Madison","REPUBLICAN","8497","18248"
"WISCONSIN","2004","GREEN","Madison","DEMOCRAT","9575","18248"
"WISCONSIN","2000","GREEN","Madison","REPUBLICAN","6790","15276"
"WISCONSIN","2000","GREEN","Madison","DEMOCRAT","7863","15276"
"WISCONSIN","2016","GREEN","Madison","REPUBLICAN","8693","18985"
"WISCONSIN","2016","GREEN","Madison","DEMOCRAT","9122","18985"
"WISCONSIN","2008","GREEN","Madison","REPUBLICAN","6730","18534"
"WISCONSIN","2008","GREEN","Madison","DEMOCRAT","11502","18534"
"WISCONSIN","2012","GREEN","Madison","DEMOCRAT","11206","19322"
"WISCONSIN","2012","GREEN","Madison","REPUBLICAN","7857","19322"
"WISCONSIN","2012","GREEN LAKE","Madison","DEMOCRAT","3793","9675"
"WISCONSIN","2012","GREEN LAKE","Madison","REPUBLICAN","5782","9675"
"WISCONSIN","2008","GREEN LAKE","Madison","DEMOCRAT","4000","9536"
"WISCONSIN","2008","GREEN LAKE","Madison","REPUBLICAN","5393","9536"
"WISCONSIN","2016","GREEN LAKE","Madison","DEMOCRAT","2701","9388"
"WISCONSIN","2016","GREEN LAKE","Madison","REPUBLICAN","6213","9388"
"WISCONSIN","2020","GREEN LAKE","Madison","REPUBLICAN","7168","10671"
"WISCONSIN","2020","GREEN LAKE","Madison","DEMOCRAT","3344","10671"
"WISCONSIN","2000","GREEN LAKE","Madison","REPUBLICAN","5451","9107"
"WISCONSIN","2000","GREEN LAKE","Madison","DEMOCRAT","3301","9107"
"WISCONSIN","2004","GREEN LAKE","Madison","REPUBLICAN","6472","10178"
"WISCONSIN","2004","GREEN LAKE","Madison","DEMOCRAT","3605","10178"
"WISCONSIN","2004","IOWA","Madison","DEMOCRAT","7122","12542"
"WISCONSIN","2004","IOWA","Madison","REPUBLICAN","5348","12542"
"WISCONSIN","2000","IOWA","Madison","DEMOCRAT","5842","10541"
"WISCONSIN","2000","IOWA","Madison","REPUBLICAN","4221","10541"
"WISCONSIN","2016","IOWA","Madison","DEMOCRAT","6669","12260"
"WISCONSIN","2016","IOWA","Madison","REPUBLICAN","4809","12260"
"WISCONSIN","2008","IOWA","Madison","DEMOCRAT","7987","11969"
"WISCONSIN","2008","IOWA","Madison","REPUBLICAN","3829","11969"
"WISCONSIN","2012","IOWA","Madison","DEMOCRAT","8105","12534"
"WISCONSIN","2012","IOWA","Madison","REPUBLICAN","4287","12534"
"WISCONSIN","2020","IOWA","Madison","REPUBLICAN","5909","13992"
"WISCONSIN","2020","IOWA","Madison","DEMOCRAT","7828","13992"
"WISCONSIN","2020","JEFFERSON","Madison","REPUBLICAN","27208","47979"
"WISCONSIN","2020","JEFFERSON","Madison","DEMOCRAT","19904","47979"
"WISCONSIN","2000","JEFFERSON","Madison","DEMOCRAT","15203","36099"
