"year","state","state_po","county_name","party","candidatevotes","totalvotes","percentvote"
"2008","MARYLAND","MD","CALVERT","REPUBLICAN","23095","44057","52.42"
"2008","MARYLAND","MD","CAROLINE","DEMOCRAT","4971","13218","37.61"
"2008","MARYLAND","MD","CAROLINE","REPUBLICAN","8015","13218","60.64"
"2008","MARYLAND","MD","CARROLL","DEMOCRAT","28060","84760","33.11"
"2008","MARYLAND","MD","CARROLL","REPUBLICAN","54503","84760","64.30"
"2008","MARYLAND","MD","CECIL","DEMOCRAT","17665","42494","41.57"
"2008","MARYLAND","MD","CECIL","REPUBLICAN","23855","42494","56.14"
"2008","MARYLAND","MD","CHARLES","DEMOCRAT","43635","70127","62.22"
"2008","MARYLAND","MD","CHARLES","REPUBLICAN","25732","70127","36.69"
"2008","MARYLAND","MD","DORCHESTER","DEMOCRAT","6912","15274","45.25"
"2008","MARYLAND","MD","DORCHESTER","REPUBLICAN","8168","15274","53.48"
"2008","MARYLAND","MD","FREDERICK","DEMOCRAT","54013","111186","48.58"
"2008","MARYLAND","MD","FREDERICK","REPUBLICAN","55170","111186","49.62"
"2008","MARYLAND","MD","GARRETT","DEMOCRAT","3736","12872","29.02"
"2008","MARYLAND","MD","GARRETT","REPUBLICAN","8903","12872","69.17"
"2008","MARYLAND","MD","HARFORD","DEMOCRAT","48552","123295","39.38"
"2008","MARYLAND","MD","HARFORD","REPUBLICAN","71751","123295","58.19"
"2008","MARYLAND","MD","HOWARD","DEMOCRAT","87120","145233","59.99"
"2008","MARYLAND","MD","HOWARD","REPUBLICAN","55393","145233","38.14"
"2008","MARYLAND","MD","KENT","DEMOCRAT","4953","10020","49.43"
"2008","MARYLAND","MD","KENT","REPUBLICAN","4905","10020","48.95"
"2008","MARYLAND","MD","MONTGOMERY","DEMOCRAT","314444","439261","71.58"
"2008","MARYLAND","MD","MONTGOMERY","REPUBLICAN","118608","439261","27.00"
"2008","MARYLAND","MD","PRINCE GEORGE'S","DEMOCRAT","332396","374026","88.87"
"2008","MARYLAND","MD","PRINCE GEORGE'S","REPUBLICAN","38833","374026","10.38"
"2008","MARYLAND","MD","QUEEN ANNE'S","DEMOCRAT","8575","24045","35.66"
"2008","MARYLAND","MD","QUEEN ANNE'S","REPUBLICAN","15087","24045","62.74"
"2008","MARYLAND","MD","ST. MARY'S","DEMOCRAT","19023","44409","42.84"
"2008","MARYLAND","MD","ST. MARY'S","REPUBLICAN","24705","44409","55.63"
"2008","MARYLAND","MD","SOMERSET","DEMOCRAT","4779","9924","48.16"
"2008","MARYLAND","MD","SOMERSET","REPUBLICAN","5037","9924","50.76"
"2008","MARYLAND","MD","TALBOT","DEMOCRAT","9035","20328","44.45"
"2008","MARYLAND","MD","TALBOT","REPUBLICAN","10995","20328","54.09"
"2008","MARYLAND","MD","WASHINGTON","DEMOCRAT","26245","61600","42.61"
"2008","MARYLAND","MD","WASHINGTON","REPUBLICAN","34169","61600","55.47"
"2008","MARYLAND","MD","WICOMICO","DEMOCRAT","19436","41854","46.44"
"2008","MARYLAND","MD","WICOMICO","REPUBLICAN","21849","41854","52.20"
"2008","MARYLAND","MD","WORCESTER","DEMOCRAT","11374","27346","41.59"
"2008","MARYLAND","MD","WORCESTER","REPUBLICAN","15607","27346","57.07"
"2008","MARYLAND","MD","BALTIMORE CITY","DEMOCRAT","214385","245968","87.16"
"2008","MARYLAND","MD","BALTIMORE CITY","REPUBLICAN","28681","245968","11.66"
"2008","MASSACHUSETTS","MA","BARNSTABLE","DEMOCRAT","74264","132270","56.15"
"2008","MASSACHUSETTS","MA","BARNSTABLE","REPUBLICAN","55694","132270","42.11"
"2008","MASSACHUSETTS","MA","BERKSHIRE","DEMOCRAT","49558","66130","74.94"
"2008","MASSACHUSETTS","MA","BERKSHIRE","REPUBLICAN","14876","66130","22.50"
"2008","MASSACHUSETTS","MA","BRISTOL","DEMOCRAT","146861","243120","60.41"
"2008","MASSACHUSETTS","MA","BRISTOL","REPUBLICAN","90597","243120","37.26"
"2008","MASSACHUSETTS","MA","DUKES","DEMOCRAT","7913","10553","74.98"
"2008","MASSACHUSETTS","MA","DUKES","REPUBLICAN","2442","10553","23.14"
"2008","MASSACHUSETTS","MA","ESSEX","DEMOCRAT","208976","353665","59.09"
"2008","MASSACHUSETTS","MA","ESSEX","REPUBLICAN","137189","353665","38.79"
"2008","MASSACHUSETTS","MA","FRANKLIN","DEMOCRAT","27919","38549","72.42"
"2008","MASSACHUSETTS","MA","FRANKLIN","REPUBLICAN","9545","38549","24.76"
"2008","MASSACHUSETTS","MA","HAMPDEN","DEMOCRAT","121454","197841","61.39"
"2008","MASSACHUSETTS","MA","HAMPDEN","REPUBLICAN","71350","197841","36.06"
"2008","MASSACHUSETTS","MA","HAMPSHIRE","DEMOCRAT","56869","79570","71.47"
"2008","MASSACHUSETTS","MA","HAMPSHIRE","REPUBLICAN","20618","79570","25.91"
"2008","MASSACHUSETTS","MA","MIDDLESEX","DEMOCRAT","464484","726031","63.98"
"2008","MASSACHUSETTS","MA","MIDDLESEX","REPUBLICAN","245769","726031","33.85"
"2008","MASSACHUSETTS","MA","NANTUCKET","DEMOCRAT","4073","6052","67.30"
"2008","MASSACHUSETTS","MA","NANTUCKET","REPUBLICAN","1863","6052","30.78"
"2008","MASSACHUSETTS","MA","NORFOLK","DEMOCRAT","200675","344916","58.18"
"2008","MASSACHUSETTS","MA","NORFOLK","REPUBLICAN","136741","344916","39.64"
"2008","MASSACHUSETTS","MA","PLYMOUTH","DEMOCRAT","131823","249828","52.77"
"2008","MASSACHUSETTS","MA","PLYMOUTH","REPUBLICAN","112901","249828","45.19"
"2008","MASSACHUSETTS","MA","SUFFOLK","DEMOCRAT","207127","269221","76.94"
"2008","MASSACHUSETTS","MA","SUFFOLK","REPUBLICAN","57194","269221","21.24"
"2008","MASSACHUSETTS","MA","WORCESTER","DEMOCRAT","202107","363590","55.59"
"2008","MASSACHUSETTS","MA","WORCESTER","REPUBLICAN","152106","363590","41.83"
"2008","MICHIGAN","MI","ALCONA","DEMOCRAT","2896","6420","45.11"
"2008","MICHIGAN","MI","ALCONA","REPUBLICAN","3404","6420","53.02"
"2008","MICHIGAN","MI","ALGER","DEMOCRAT","2472","4750","52.04"
"2008","MICHIGAN","MI","ALGER","REPUBLICAN","2188","4750","46.06"
"2008","MICHIGAN","MI","ALLEGAN","DEMOCRAT","24165","55279","43.71"
"2008","MICHIGAN","MI","ALLEGAN","REPUBLICAN","30061","55279","54.38"
"2008","MICHIGAN","MI","ALPENA","DEMOCRAT","7705","15085","51.08"
"2008","MICHIGAN","MI","ALPENA","REPUBLICAN","7125","15085","47.23"
"2008","MICHIGAN","MI","ANTRIM","DEMOCRAT","6079","13852","43.89"
"2008","MICHIGAN","MI","ANTRIM","REPUBLICAN","7506","13852","54.19"
"2008","MICHIGAN","MI","ARENAC","DEMOCRAT","4155","8128","51.12"
"2008","MICHIGAN","MI","ARENAC","REPUBLICAN","3807","8128","46.84"
"2008","MICHIGAN","MI","BARAGA","DEMOCRAT","1725","3644","47.34"
"2008","MICHIGAN","MI","BARAGA","REPUBLICAN","1846","3644","50.66"
"2008","MICHIGAN","MI","BARRY","DEMOCRAT","13449","30565","44.00"
"2008","MICHIGAN","MI","BARRY","REPUBLICAN","16431","30565","53.76"
"2008","MICHIGAN","MI","BAY","DEMOCRAT","32589","57428","56.75"
"2008","MICHIGAN","MI","BAY","REPUBLICAN","23795","57428","41.43"
"2008","MICHIGAN","MI","BENZIE","DEMOCRAT","5451","10309","52.88"
"2008","MICHIGAN","MI","BENZIE","REPUBLICAN","4687","10309","45.47"
"2008","MICHIGAN","MI","BERRIEN","DEMOCRAT","40381","77666","51.99"
"2008","MICHIGAN","MI","BERRIEN","REPUBLICAN","36130","77666","46.52"
"2008","MICHIGAN","MI","BRANCH","DEMOCRAT","8413","18285","46.01"
"2008","MICHIGAN","MI","BRANCH","REPUBLICAN","9534","18285","52.14"
"2008","MICHIGAN","MI","CALHOUN","DEMOCRAT","34561","64196","53.84"
"2008","MICHIGAN","MI","CALHOUN","REPUBLICAN","28553","64196","44.48"
"2008","MICHIGAN","MI","CASS","DEMOCRAT","12083","23576","51.25"
"2008","MICHIGAN","MI","CASS","REPUBLICAN","11114","23576","47.14"
"2008","MICHIGAN","MI","CHARLEVOIX","DEMOCRAT","6817","14367","47.45"
"2008","MICHIGAN","MI","CHARLEVOIX","REPUBLICAN","7306","14367","50.85"
"2008","MICHIGAN","MI","CHEBOYGAN","DEMOCRAT","6720","13901","48.34"
"2008","MICHIGAN","MI","CHEBOYGAN","REPUBLICAN","6920","13901","49.78"
"2008","MICHIGAN","MI","CHIPPEWA","DEMOCRAT","8184","16708","48.98"
"2008","MICHIGAN","MI","CHIPPEWA","REPUBLICAN","8267","16708","49.48"
"2008","MICHIGAN","MI","CLARE","DEMOCRAT","7496","14567","51.46"
"2008","MICHIGAN","MI","CLARE","REPUBLICAN","6793","14567","46.63"
"2008","MICHIGAN","MI","CLINTON","DEMOCRAT","20005","40381","49.54"
"2008","MICHIGAN","MI","CLINTON","REPUBLICAN","19726","40381","48.85"
"2008","MICHIGAN","MI","CRAWFORD","DEMOCRAT","3441","7178","47.94"
"2008","MICHIGAN","MI","CRAWFORD","REPUBLICAN","3561","7178","49.61"
"2008","MICHIGAN","MI","DELTA","DEMOCRAT","9974","19064","52.32"
"2008","MICHIGAN","MI","DELTA","REPUBLICAN","8763","19064","45.97"
"2008","MICHIGAN","MI","DICKINSON","DEMOCRAT","5995","13311","45.04"
"2008","MICHIGAN","MI","DICKINSON","REPUBLICAN","7049","13311","52.96"
"2008","MICHIGAN","MI","EATON","DEMOCRAT","30742","57616","53.36"
"2008","MICHIGAN","MI","EATON","REPUBLICAN","25900","57616","44.95"
"2008","MICHIGAN","MI","EMMET","DEMOCRAT","8515","18149","46.92"
"2008","MICHIGAN","MI","EMMET","REPUBLICAN","9314","18149","51.32"
"2008","MICHIGAN","MI","GENESEE","DEMOCRAT","143927","219896","65.45"
"2008","MICHIGAN","MI","GENESEE","REPUBLICAN","72451","219896","32.95"
"2008","MICHIGAN","MI","GLADWIN","DEMOCRAT","6590","13241","49.77"
"2008","MICHIGAN","MI","GLADWIN","REPUBLICAN","6391","13241","48.27"
"2008","MICHIGAN","MI","GOGEBIC","DEMOCRAT","4757","8264","57.56"
"2008","MICHIGAN","MI","GOGEBIC","REPUBLICAN","3330","8264","40.30"
"2008","MICHIGAN","MI","GRAND TRAVERSE","DEMOCRAT","23258","48733","47.73"
"2008","MICHIGAN","MI","GRAND TRAVERSE","REPUBLICAN","24716","48733","50.72"
"2008","MICHIGAN","MI","GRATIOT","DEMOCRAT","9105","17738","51.33"
"2008","MICHIGAN","MI","GRATIOT","REPUBLICAN","8322","17738","46.92"
"2008","MICHIGAN","MI","HILLSDALE","DEMOCRAT","8765","20449","42.86"
"2008","MICHIGAN","MI","HILLSDALE","REPUBLICAN","11221","20449","54.87"
"2008","MICHIGAN","MI","HOUGHTON","DEMOCRAT","7476","15972","46.81"
"2008","MICHIGAN","MI","HOUGHTON","REPUBLICAN","8101","15972","50.72"
"2008","MICHIGAN","MI","HURON","DEMOCRAT","8367","17135","48.83"
"2008","MICHIGAN","MI","HURON","REPUBLICAN","8434","17135","49.22"
"2008","MICHIGAN","MI","INGHAM","DEMOCRAT","93994","142729","65.85"
"2008","MICHIGAN","MI","INGHAM","REPUBLICAN","46483","142729","32.57"
"2008","MICHIGAN","MI","IONIA","DEMOCRAT","12565","27319","45.99"
"2008","MICHIGAN","MI","IONIA","REPUBLICAN","14156","27319","51.82"
"2008","MICHIGAN","MI","IOSCO","DEMOCRAT","7309","14187","51.52"
"2008","MICHIGAN","MI","IOSCO","REPUBLICAN","6583","14187","46.40"
"2008","MICHIGAN","MI","IRON","DEMOCRAT","3080","6162","49.98"
"2008","MICHIGAN","MI","IRON","REPUBLICAN","2947","6162","47.83"
"2008","MICHIGAN","MI","ISABELLA","DEMOCRAT","16679","28350","58.83"
"2008","MICHIGAN","MI","ISABELLA","REPUBLICAN","11220","28350","39.58"
"2008","MICHIGAN","MI","JACKSON","DEMOCRAT","37480","74503","50.31"
"2008","MICHIGAN","MI","JACKSON","REPUBLICAN","35692","74503","47.91"
"2008","MICHIGAN","MI","KALAMAZOO","DEMOCRAT","77051","130781","58.92"
"2008","MICHIGAN","MI","KALAMAZOO","REPUBLICAN","51554","130781","39.42"
"2008","MICHIGAN","MI","KALKASKA","DEMOCRAT","3780","8499","44.48"
"2008","MICHIGAN","MI","KALKASKA","REPUBLICAN","4527","8499","53.27"
"2008","MICHIGAN","MI","KENT","DEMOCRAT","149909","303235","49.44"
"2008","MICHIGAN","MI","KENT","REPUBLICAN","148336","303235","48.92"
"2008","MICHIGAN","MI","KEWEENAW","DEMOCRAT","610","1410","43.26"
"2008","MICHIGAN","MI","KEWEENAW","REPUBLICAN","756","1410","53.62"
"2008","MICHIGAN","MI","LAKE","DEMOCRAT","2919","5292","55.16"
"2008","MICHIGAN","MI","LAKE","REPUBLICAN","2269","5292","42.88"
"2008","MICHIGAN","MI","LAPEER","DEMOCRAT","21457","45362","47.30"
"2008","MICHIGAN","MI","LAPEER","REPUBLICAN","22831","45362","50.33"
"2008","MICHIGAN","MI","LEELANAU","DEMOCRAT","7355","14464","50.85"
"2008","MICHIGAN","MI","LEELANAU","REPUBLICAN","6938","14464","47.97"
"2008","MICHIGAN","MI","LENAWEE","DEMOCRAT","24640","47734","51.62"
"2008","MICHIGAN","MI","LENAWEE","REPUBLICAN","22225","47734","46.56"
"2008","MICHIGAN","MI","LIVINGSTON","DEMOCRAT","42349","99638","42.50"
"2008","MICHIGAN","MI","LIVINGSTON","REPUBLICAN","55592","99638","55.79"
"2008","MICHIGAN","MI","LUCE","DEMOCRAT","1191","2740","43.47"
"2008","MICHIGAN","MI","LUCE","REPUBLICAN","1490","2740","54.38"
"2008","MICHIGAN","MI","MACKINAC","DEMOCRAT","3027","6396","47.33"
"2008","MICHIGAN","MI","MACKINAC","REPUBLICAN","3268","6396","51.09"
"2008","MICHIGAN","MI","MACOMB","DEMOCRAT","223784","419216","53.38"
"2008","MICHIGAN","MI","MACOMB","REPUBLICAN","187663","419216","44.77"
"2008","MICHIGAN","MI","MANISTEE","DEMOCRAT","7235","13009","55.62"
"2008","MICHIGAN","MI","MANISTEE","REPUBLICAN","5510","13009","42.36"
"2008","MICHIGAN","MI","MARQUETTE","DEMOCRAT","19635","33185","59.17"
"2008","MICHIGAN","MI","MARQUETTE","REPUBLICAN","12906","33185","38.89"
"2008","MICHIGAN","MI","MASON","DEMOCRAT","7817","15223","51.35"
"2008","MICHIGAN","MI","MASON","REPUBLICAN","7147","15223","46.95"
"2008","MICHIGAN","MI","MECOSTA","DEMOCRAT","9101","18664","48.76"
"2008","MICHIGAN","MI","MECOSTA","REPUBLICAN","9238","18664","49.50"
"2008","MICHIGAN","MI","MENOMINEE","DEMOCRAT","5981","11072","54.02"
"2008","MICHIGAN","MI","MENOMINEE","REPUBLICAN","4855","11072","43.85"
"2008","MICHIGAN","MI","MIDLAND","DEMOCRAT","20701","43707","47.36"
"2008","MICHIGAN","MI","MIDLAND","REPUBLICAN","22263","43707","50.94"
"2008","MICHIGAN","MI","MISSAUKEE","DEMOCRAT","2898","7492","38.68"
"2008","MICHIGAN","MI","MISSAUKEE","REPUBLICAN","4469","7492","59.65"
"2008","MICHIGAN","MI","MONROE","DEMOCRAT","39180","76422","51.27"
"2008","MICHIGAN","MI","MONROE","REPUBLICAN","35858","76422","46.92"
"2008","MICHIGAN","MI","MONTCALM","DEMOCRAT","13208","27051","48.83"
"2008","MICHIGAN","MI","MONTCALM","REPUBLICAN","13291","27051","49.13"
"2008","MICHIGAN","MI","MONTMORENCY","DEMOCRAT","2403","5360","44.83"
"2008","MICHIGAN","MI","MONTMORENCY","REPUBLICAN","2841","5360","53.00"
"2008","MICHIGAN","MI","MUSKEGON","DEMOCRAT","53821","84271","63.87"
"2008","MICHIGAN","MI","MUSKEGON","REPUBLICAN","29145","84271","34.58"
"2008","MICHIGAN","MI","NEWAYGO","DEMOCRAT","10790","23105","46.70"
"2008","MICHIGAN","MI","NEWAYGO","REPUBLICAN","11862","23105","51.34"
"2008","MICHIGAN","MI","OAKLAND","DEMOCRAT","372566","659068","56.53"
"2008","MICHIGAN","MI","OAKLAND","REPUBLICAN","276956","659068","42.02"
"2008","MICHIGAN","MI","OCEANA","DEMOCRAT","6405","12509","51.20"
"2008","MICHIGAN","MI","OCEANA","REPUBLICAN","5860","12509","46.85"
"2008","MICHIGAN","MI","OGEMAW","DEMOCRAT","5391","10768","50.07"
"2008","MICHIGAN","MI","OGEMAW","REPUBLICAN","5133","10768","47.67"
"2008","MICHIGAN","MI","ONTONAGON","DEMOCRAT","1966","3885","50.60"
"2008","MICHIGAN","MI","ONTONAGON","REPUBLICAN","1823","3885","46.92"
"2008","MICHIGAN","MI","OSCEOLA","DEMOCRAT","4855","11026","44.03"
"2008","MICHIGAN","MI","OSCEOLA","REPUBLICAN","5973","11026","54.17"
"2008","MICHIGAN","MI","OSCODA","DEMOCRAT","1887","4328","43.60"
"2008","MICHIGAN","MI","OSCODA","REPUBLICAN","2320","4328","53.60"
"2008","MICHIGAN","MI","OTSEGO","DEMOCRAT","5634","12616","44.66"
"2008","MICHIGAN","MI","OTSEGO","REPUBLICAN","6752","12616","53.52"
"2008","MICHIGAN","MI","OTTAWA","DEMOCRAT","50828","136268","37.30"
"2008","MICHIGAN","MI","OTTAWA","REPUBLICAN","83330","136268","61.15"
"2008","MICHIGAN","MI","PRESQUE ISLE","DEMOCRAT","3722","7505","49.59"
"2008","MICHIGAN","MI","PRESQUE ISLE","REPUBLICAN","3606","7505","48.05"
"2008","MICHIGAN","MI","ROSCOMMON","DEMOCRAT","7082","14051","50.40"
"2008","MICHIGAN","MI","ROSCOMMON","REPUBLICAN","6727","14051","47.88"
"2008","MICHIGAN","MI","SAGINAW","DEMOCRAT","60276","104090","57.91"
"2008","MICHIGAN","MI","SAGINAW","REPUBLICAN","42225","104090","40.57"
"2008","MICHIGAN","MI","ST. CLAIR","DEMOCRAT","40677","80900","50.28"
"2008","MICHIGAN","MI","ST. CLAIR","REPUBLICAN","38536","80900","47.63"
"2008","MICHIGAN","MI","ST. JOSEPH","DEMOCRAT","12322","25702","47.94"
"2008","MICHIGAN","MI","ST. JOSEPH","REPUBLICAN","12886","25702","50.14"
"2008","MICHIGAN","MI","SANILAC","DEMOCRAT","9047","20169","44.86"
"2008","MICHIGAN","MI","SANILAC","REPUBLICAN","10679","20169","52.95"
"2008","MICHIGAN","MI","SCHOOLCRAFT","DEMOCRAT","2184","4326","50.49"
"2008","MICHIGAN","MI","SCHOOLCRAFT","REPUBLICAN","2058","4326","47.57"
"2008","MICHIGAN","MI","SHIAWASSEE","DEMOCRAT","19397","36415","53.27"
"2008","MICHIGAN","MI","SHIAWASSEE","REPUBLICAN","16268","36415","44.67"
"2008","MICHIGAN","MI","TUSCOLA","DEMOCRAT","13503","27798","48.58"
"2008","MICHIGAN","MI","TUSCOLA","REPUBLICAN","13740","27798","49.43"
"2008","MICHIGAN","MI","VAN BUREN","DEMOCRAT","18588","34766","53.47"
"2008","MICHIGAN","MI","VAN BUREN","REPUBLICAN","15534","34766","44.68"
"2008","MICHIGAN","MI","WASHTENAW","DEMOCRAT","130578","187115","69.78"
"2008","MICHIGAN","MI","WASHTENAW","REPUBLICAN","53946","187115","28.83"
"2008","MICHIGAN","MI","WAYNE","DEMOCRAT","660085","890326","74.14"
"2008","MICHIGAN","MI","WAYNE","REPUBLICAN","219582","890326","24.66"
"2008","MICHIGAN","MI","WEXFORD","DEMOCRAT","7379","15704","46.99"
"2008","MICHIGAN","MI","WEXFORD","REPUBLICAN","8044","15704","51.22"
"2008","MINNESOTA","MN","AITKIN","DEMOCRAT","4595","9410","48.83"
"2008","MINNESOTA","MN","AITKIN","REPUBLICAN","4589","9410","48.77"
"2008","MINNESOTA","MN","ANOKA","DEMOCRAT","86976","182224","47.73"
"2008","MINNESOTA","MN","ANOKA","REPUBLICAN","91357","182224","50.13"
"2008","MINNESOTA","MN","BECKER","DEMOCRAT","7687","16965","45.31"
"2008","MINNESOTA","MN","BECKER","REPUBLICAN","8851","16965","52.17"
"2008","MINNESOTA","MN","BELTRAMI","DEMOCRAT","12019","22236","54.05"
"2008","MINNESOTA","MN","BELTRAMI","REPUBLICAN","9762","22236","43.90"
"2008","MINNESOTA","MN","BENTON","DEMOCRAT","8454","19339","43.71"
"2008","MINNESOTA","MN","BENTON","REPUBLICAN","10338","19339","53.46"
"2008","MINNESOTA","MN","BIG STONE","DEMOCRAT","1552","2990","51.91"
"2008","MINNESOTA","MN","BIG STONE","REPUBLICAN","1362","2990","45.55"
"2008","MINNESOTA","MN","BLUE EARTH","DEMOCRAT","19325","35070","55.10"
"2008","MINNESOTA","MN","BLUE EARTH","REPUBLICAN","14782","35070","42.15"
"2008","MINNESOTA","MN","BROWN","DEMOCRAT","5809","13620","42.65"
"2008","MINNESOTA","MN","BROWN","REPUBLICAN","7456","13620","54.74"
"2008","MINNESOTA","MN","CARLTON","DEMOCRAT","11501","18449","62.34"
"2008","MINNESOTA","MN","CARLTON","REPUBLICAN","6549","18449","35.50"
"2008","MINNESOTA","MN","CARVER","DEMOCRAT","20654","49683","41.57"
"2008","MINNESOTA","MN","CARVER","REPUBLICAN","28156","49683","56.67"
"2008","MINNESOTA","MN","CASS","DEMOCRAT","7276","16307","44.62"
"2008","MINNESOTA","MN","CASS","REPUBLICAN","8660","16307","53.11"
"2008","MINNESOTA","MN","CHIPPEWA","DEMOCRAT","3280","6356","51.60"
"2008","MINNESOTA","MN","CHIPPEWA","REPUBLICAN","2907","6356","45.74"
"2008","MINNESOTA","MN","CHISAGO","DEMOCRAT","12783","29305","43.62"
"2008","MINNESOTA","MN","CHISAGO","REPUBLICAN","15789","29305","53.88"
"2008","MINNESOTA","MN","CLAY","DEMOCRAT","16666","29259","56.96"
"2008","MINNESOTA","MN","CLAY","REPUBLICAN","11978","29259","40.94"
"2008","MINNESOTA","MN","CLEARWATER","DEMOCRAT","1877","4261","44.05"
"2008","MINNESOTA","MN","CLEARWATER","REPUBLICAN","2291","4261","53.77"
"2008","MINNESOTA","MN","COOK","DEMOCRAT","2019","3348","60.30"
"2008","MINNESOTA","MN","COOK","REPUBLICAN","1240","3348","37.04"
"2008","MINNESOTA","MN","COTTONWOOD","DEMOCRAT","2759","6036","45.71"
"2008","MINNESOTA","MN","COTTONWOOD","REPUBLICAN","3157","6036","52.30"
"2008","MINNESOTA","MN","CROW WING","DEMOCRAT","15859","35165","45.10"
"2008","MINNESOTA","MN","CROW WING","REPUBLICAN","18567","35165","52.80"
"2008","MINNESOTA","MN","DAKOTA","DEMOCRAT","116778","225472","51.79"
"2008","MINNESOTA","MN","DAKOTA","REPUBLICAN","104364","225472","46.29"
"2008","MINNESOTA","MN","DODGE","DEMOCRAT","4463","10213","43.70"
"2008","MINNESOTA","MN","DODGE","REPUBLICAN","5468","10213","53.54"
"2008","MINNESOTA","MN","DOUGLAS","DEMOCRAT","9256","20918","44.25"
"2008","MINNESOTA","MN","DOUGLAS","REPUBLICAN","11241","20918","53.74"
"2008","MINNESOTA","MN","FARIBAULT","DEMOCRAT","3736","8152","45.83"
"2008","MINNESOTA","MN","FARIBAULT","REPUBLICAN","4196","8152","51.47"
"2008","MINNESOTA","MN","FILLMORE","DEMOCRAT","5921","11234","52.71"
"2008","MINNESOTA","MN","FILLMORE","REPUBLICAN","4993","11234","44.45"
"2008","MINNESOTA","MN","FREEBORN","DEMOCRAT","9915","17280","57.38"
"2008","MINNESOTA","MN","FREEBORN","REPUBLICAN","6955","17280","40.25"
"2008","MINNESOTA","MN","GOODHUE","DEMOCRAT","12420","25795","48.15"
"2008","MINNESOTA","MN","GOODHUE","REPUBLICAN","12775","25795","49.53"
"2008","MINNESOTA","MN","GRANT","DEMOCRAT","1850","3605","51.32"
"2008","MINNESOTA","MN","GRANT","REPUBLICAN","1646","3605","45.66"
"2008","MINNESOTA","MN","HENNEPIN","DEMOCRAT","420958","663780","63.42"
"2008","MINNESOTA","MN","HENNEPIN","REPUBLICAN","231054","663780","34.81"
"2008","MINNESOTA","MN","HOUSTON","DEMOCRAT","5906","10883","54.27"
"2008","MINNESOTA","MN","HOUSTON","REPUBLICAN","4743","10883","43.58"
"2008","MINNESOTA","MN","HUBBARD","DEMOCRAT","4872","11638","41.86"
"2008","MINNESOTA","MN","HUBBARD","REPUBLICAN","6558","11638","56.35"
"2008","MINNESOTA","MN","ISANTI","DEMOCRAT","8248","20053","41.13"
"2008","MINNESOTA","MN","ISANTI","REPUBLICAN","11324","20053","56.47"
"2008","MINNESOTA","MN","ITASCA","DEMOCRAT","13460","24395","55.18"
"2008","MINNESOTA","MN","ITASCA","REPUBLICAN","10309","24395","42.26"
"2008","MINNESOTA","MN","JACKSON","DEMOCRAT","2618","5623","46.56"
"2008","MINNESOTA","MN","JACKSON","REPUBLICAN","2858","5623","50.83"
"2008","MINNESOTA","MN","KANABEC","DEMOCRAT","3743","8499","44.04"
"2008","MINNESOTA","MN","KANABEC","REPUBLICAN","4479","8499","52.70"
"2008","MINNESOTA","MN","KANDIYOHI","DEMOCRAT","10125","21895","46.24"
"2008","MINNESOTA","MN","KANDIYOHI","REPUBLICAN","11319","21895","51.70"
"2008","MINNESOTA","MN","KITTSON","DEMOCRAT","1492","2568","58.10"
"2008","MINNESOTA","MN","KITTSON","REPUBLICAN","1016","2568","39.56"
"2008","MINNESOTA","MN","KOOCHICHING","DEMOCRAT","3649","6802","53.65"
"2008","MINNESOTA","MN","KOOCHICHING","REPUBLICAN","2962","6802","43.55"
"2008","MINNESOTA","MN","LAC QUI PARLE","DEMOCRAT","2160","4192","51.53"
"2008","MINNESOTA","MN","LAC QUI PARLE","REPUBLICAN","1912","4192","45.61"
"2008","MINNESOTA","MN","LAKE","DEMOCRAT","4174","6969","59.89"
"2008","MINNESOTA","MN","LAKE","REPUBLICAN","2636","6969","37.82"
"2008","MINNESOTA","MN","LAKE OF THE WOODS","DEMOCRAT","971","2313","41.98"
"2008","MINNESOTA","MN","LAKE OF THE WOODS","REPUBLICAN","1278","2313","55.25"
"2008","MINNESOTA","MN","LE SUEUR","DEMOCRAT","6994","15009","46.60"
"2008","MINNESOTA","MN","LE SUEUR","REPUBLICAN","7636","15009","50.88"
"2008","MINNESOTA","MN","LINCOLN","DEMOCRAT","1517","3126","48.53"
"2008","MINNESOTA","MN","LINCOLN","REPUBLICAN","1491","3126","47.70"
